date,sample_id,Data,postPatch,percent_cdna_longer_than_400bp,amplified_quantity_ng,Genes.Detected.CPM,Tree_call,marker_sum_norm_label,Total_time,Total_time_min,Total_time_bins
180531,PAS4_180531_451_A01,Production,nucleus_present,0.586,9.225491607999999,7245,Core,0.9024255625759859,608.0,10.133333333333333,10-15
180531,P1S4_180531_003_A01,Production,nucleus_present,0.716,17.83261433,9780,Core,0.7447831806842209,267.0,4.45,0-5
180531,P9S4_180531_404_A01,Production,nucleus_present,0.616,10.58724054,8525,I3,1.02639086150074,670.0,11.166666666666666,10-15
180531,P9S4_180531_405_A01,Production,nucleus_present,0.628,20.69845735,9488,Core,1.00551553543395,511.0,8.516666666666667,5-10
180601,P2S4_180601_052_A01,Production,nucleus_present,0.6729999999999999,19.30102376,8246,Core,0.8843287732282579,1073.0,17.883333333333333,15-20
180601,PAS4_180601_451_A01,Production,nucleus_present,0.581,7.415936995,7986,Core,0.7599562384450741,837.0,13.95,10-15
180601,P2S4_180601_053_A01,Production,nucleus_present,0.688,13.48903128,7846,I2,0.883112959691885,1015.0,16.916666666666668,15-20
180601,P8S4_180601_356_A01,Production,nucleus_present,0.648,25.49247237,10543,Core,0.9343799629104459,666.0,11.1,10-15
180601,P8S4_180601_358_A01,Production,nucleus_present,0.637,22.81034673,9360,Core,0.99267245858105,584.0,9.733333333333333,5-10
180601,PBS4_180601_503_A01,Production,nucleus_present,0.616,9.512881281,8172,Core,0.7258252663511209,847.0,14.116666666666667,10-15
180601,PBS4_180601_508_A01,Production,nucleus_absent,0.541,30.17420889,10220,I2,1.05126802950388,743.0,12.383333333333333,10-15
180601,P8S4_180601_353_A01,Production,nucleus_present,0.644,16.85283594,8722,Core,0.845394264100073,551.0,9.183333333333334,5-10
180601,PBS4_180601_509_A01,Production,nucleus_present,0.32,20.22866359,7394,I3,0.763884407190853,671.0,11.183333333333334,10-15
180601,P2S4_180601_054_A01,Production,nucleus_present,0.588,12.79580368,8282,Core,0.781011260958131,863.0,14.383333333333333,10-15
180601,PBS4_180601_510_A01,Production,nucleus_absent,0.5920000000000001,14.08394054,8009,I1,1.08913945623004,684.0,11.4,10-15
180601,PAS4_180601_453_A01,Production,nucleus_absent,0.5589999999999999,6.640563042,5650,PoorQ,0.341919850468114,1123.0,18.716666666666665,15-20
180601,PAS4_180601_452_A01,Production,nucleus_absent,0.519,9.012861649,7650,PoorQ,0.41759834356604,926.0,15.433333333333334,15-20
180601,P9S4_180601_405_A01,Production,nucleus_present,0.7390000000000001,15.98282221,9499,Core,0.9211169652674921,476.0,7.933333333333334,5-10
180601,P8S4_180601_359_A01,Production,nucleus_present,0.5529999999999999,22.28486258,9855,Core,0.7542280081125051,702.0,11.7,10-15
180601,P8S4_180601_354_A01,Production,nucleus_present,0.7390000000000001,16.8407622,9215,I1,0.78596758104722,513.0,8.55,5-10
180601,P1S4_180601_002_A01,Production,nucleus_absent,0.535,3.130152235,4140,I1,0.6213865128242221,210.0,3.5,0-5
180601,P8S4_180601_351_A01,Production,nucleus_present,0.624,15.75071855,8150,Core,0.881843515687609,624.0,10.4,10-15
180601,PBS4_180601_507_A01,Production,nucleus_present,0.69,14.113675699999998,9027,Core,0.799817930993086,649.0,10.816666666666666,10-15
180601,P9S4_180601_403_A01,Production,nucleus_present,0.685,19.08879341,9051,Core,0.942041717330121,590.0,9.833333333333334,5-10
180601,P1S4_180601_003_A01,Production,nucleus_absent,0.55,2.5820921969999997,3574,PoorQ,0.550105449964758,259.0,4.316666666666666,0-5
180601,PBS4_180601_504_A01,Production,nucleus_present,0.655,14.43843628,9050,Core,0.8456242770940071,384.0,6.4,5-10
180601,P9S4_180601_407_A01,Production,nucleus_present,0.48200000000000004,20.28087063,9627,I1,0.7381769545119201,495.0,8.25,5-10
180601,P1S4_180601_001_A01,Production,nucleus_absent,0.49700000000000005,2.403356975,8080,PoorQ,0.6432288158610171,249.0,4.15,0-5
180601,P9S4_180601_402_A01,Production,nucleus_present,0.726,18.38028206,10798,Core,0.9811694654453761,416.0,6.933333333333334,5-10
180601,P8S4_180601_355_A01,Production,nucleus_present,0.723,11.35307562,7591,Core,1.05934574881078,474.0,7.9,5-10
180601,PBS4_180601_505_A01,Production,nucleus_present,0.674,19.27817425,9747,Core,0.6020374103206271,763.0,12.716666666666667,10-15
180601,PBS4_180601_502_A01,Production,nucleus_present,0.636,15.15337122,8539,Core,0.8962897254990849,888.0,14.8,10-15
180601,P9S4_180601_406_A01,Production,nucleus_present,0.738,18.84595199,10129,Core,1.0298842088470301,498.0,8.3,5-10
180601,P2S4_180601_051_A01,Production,nucleus_absent,0.6709999999999999,24.73319519,10911,Core,1.03673305062643,1093.0,18.216666666666665,15-20
180601,PBS4_180601_501_A01,Production,nucleus_absent,0.434,3.724394147,2924,PoorQ,0.19104726539014302,838.0,13.966666666666667,10-15
180601,P9S4_180601_409_A01,Production,nucleus_absent,0.507,19.39663158,10747,Core,0.7276160902124141,654.0,10.9,10-15
180601,P9S4_180601_404_A01,Production,nucleus_absent,0.523,5.571402614,4411,PoorQ,0.34291253877107797,489.0,8.15,5-10
180601,P1S4_180601_004_A01,Production,nucleus_present,0.7240000000000001,19.31164671,9677,Core,0.960617844480077,281.0,4.683333333333334,0-5
180601,P9S4_180601_401_A01,Production,nucleus_present,0.442,28.75078433,10490,PoorQ,0.724533295406228,544.0,9.066666666666666,5-10
180601,PBS4_180601_506_A01,Production,nucleus_present,0.43200000000000005,4.091096718999999,3691,PoorQ,0.37717513046422796,1296.0,21.6,20-25
180601,P8S4_180601_357_A01,Production,nucleus_present,0.603,25.85768509,10587,I2,0.990425523296891,745.0,12.416666666666666,10-15
180601,P2S4_180601_055_A01,Production,nucleus_present,0.56,33.06140447,10460,I2,0.977733766469855,1256.0,20.933333333333334,20-25
180601,P8S4_180601_352_A01,Production,nucleus_present,0.685,13.26904538,8887,PoorQ,0.7373982713519891,539.0,8.983333333333333,5-10
180601,P9S4_180601_408_A01,Production,nucleus_present,0.5660000000000001,14.43851238,8376,I2,1.03979784720721,544.0,9.066666666666666,5-10
180604,P8S4_180604_353_A01,Production,nucleus_present,0.527,18.1220754,8864,Core,0.966830041941599,539.0,8.983333333333333,5-10
180604,P2S4_180604_051_A01,Production,nucleus_absent,0.7120000000000001,42.76733323,10962,Core,1.07870270206736,973.0,16.216666666666665,15-20
180604,P1S4_180604_003_A01,Production,nucleus_present,0.55,13.99685144,8136,Core,0.8742848151544301,349.0,5.816666666666666,5-10
180604,P9S4_180604_402_A01,Production,nucleus_absent,0.491,9.064527256,5036,Core,0.757368656372456,518.0,8.633333333333333,5-10
180604,PAS4_180604_454_A01,Production,nucleus_present,0.634,6.970413845,7748,I2,0.7826334021428009,484.0,8.066666666666666,5-10
180604,PAS4_180604_453_A01,Production,nucleus_present,0.51,4.129035518999999,3945,PoorQ,0.320435405540889,655.0,10.916666666666666,10-15
180604,P8S4_180604_351_A01,Production,nucleus_present,0.649,18.31483591,9143,I3,1.07018615256251,576.0,9.6,5-10
180604,PAS4_180604_451_A01,Production,nucleus_absent,0.415,6.022088622,3955,PoorQ,0.272684508665322,999.0,16.65,15-20
180604,PBS4_180604_508_A01,Production,nucleus_absent,0.564,13.0479768,7537,Core,0.55358796821699,661.0,11.016666666666667,10-15
180604,P9S4_180604_403_A01,Production,nucleus_absent,0.633,10.29895522,7644,Core,0.851586276036842,525.0,8.75,5-10
180604,P8S4_180604_352_A01,Production,nucleus_present,0.6759999999999999,15.93625187,9665,Core,1.04099722581161,563.0,9.383333333333333,5-10
180604,P9S4_180604_401_A01,Production,nucleus_absent,0.635,10.64319197,6441,I1,0.878142943763275,427.0,7.116666666666666,5-10
180604,PBS4_180604_507_A01,Production,nucleus_present,0.557,11.20078161,6664,PoorQ,0.4420907647825179,510.0,8.5,5-10
180604,PBS4_180604_502_A01,Production,nucleus_absent,0.47200000000000003,5.046935485,4386,PoorQ,0.34412926420009493,652.0,10.866666666666667,10-15
180604,PBS4_180604_505_A01,Production,nucleus_present,0.647,16.4107356,10148,Core,0.88025487616512,713.0,11.883333333333333,10-15
180604,P1S4_180604_005_A01,Production,nucleus_present,0.7120000000000001,8.918250274,8601,I2,0.7922435978364009,360.0,6.0,5-10
180604,PBS4_180604_501_A01,Production,nucleus_present,0.6,7.193940564,7129,PoorQ,0.884592630658755,606.0,10.1,10-15
180604,PBS4_180604_506_A01,Production,nucleus_present,0.45299999999999996,7.154607636000001,4701,PoorQ,0.34430784894092403,680.0,11.333333333333334,10-15
180604,P1S4_180604_006_A01,Production,nucleus_absent,0.606,6.643489306,5244,PoorQ,0.11968978341535902,382.0,6.366666666666666,5-10
180604,PBS4_180604_504_A01,Production,nucleus_absent,0.38,7.533624409,4958,PoorQ,0.32305569992258804,784.0,13.066666666666666,10-15
180604,P8S4_180604_354_A01,Production,nucleus_present,0.6920000000000001,26.38464139,9250,Core,0.9842264658679108,595.0,9.916666666666666,5-10
180604,PBS4_180604_503_A01,Production,nucleus_absent,0.493,3.937073883,3402,PoorQ,0.0367157911039583,697.0,11.616666666666667,10-15
180604,P2S4_180604_053_A01,Production,nucleus_present,0.5720000000000001,17.47539453,9477,I1,0.7956877771844371,952.0,15.866666666666667,15-20
180604,P1S4_180604_004_A01,Production,nucleus_present,0.728,11.8852569,8563,Core,0.9811983529428521,247.0,4.116666666666666,0-5
180604,P1S4_180604_002_A01,Production,nucleus_present,0.579,12.27030705,7397,I2,0.9092832930740509,286.0,4.766666666666667,0-5
180604,P1S4_180604_007_A01,Production,nucleus_present,0.753,23.16304313,10359,I1,0.804077287384837,244.0,4.066666666666666,0-5
180604,P8S4_180604_356_A01,Production,nucleus_present,0.593,11.36725772,7780,Core,0.778605494852093,525.0,8.75,5-10
180604,P8S4_180604_355_A01,Production,nucleus_present,0.613,8.210185385,6319,Core,0.750705601622825,483.0,8.05,5-10
180604,P2S4_180604_052_A01,Production,nucleus_present,0.519,15.94387321,8691,I2,0.84217980247751,932.0,15.533333333333333,15-20
180604,P1S4_180604_001_A01,Production,nucleus_absent,0.499,2.97260695,2341,PoorQ,0.62956670601523,241.0,4.016666666666667,0-5
180604,PAS4_180604_452_A01,Production,nucleus_present,0.597,8.436862213,7330,Core,0.69771422943974,418.0,6.966666666666667,5-10
180605,P1S4_180605_001_A01,Production,nucleus_absent,0.578,4.018072824,3535,I1,0.460514882093472,274.0,4.566666666666666,0-5
180605,PAS4_180605_455_A01,Production,nucleus_present,0.637,7.831970422,7196,I1,1.06757607460202,329.0,5.483333333333333,5-10
180605,PBS4_180605_503_A01,Production,nucleus_present,0.755,32.62475968,10594,Core,1.1093133103498898,770.0,12.833333333333334,10-15
180605,P9S4_180605_405_A01,Production,nucleus_absent,0.48100000000000004,6.848945887999999,4838,I3,0.629408526840839,461.0,7.683333333333334,5-10
180605,P8S4_180605_358_A01,Production,nucleus_present,0.68,19.885227399999998,9120,Core,0.7464794736216609,747.0,12.45,10-15
180605,P8S4_180605_351_A01,Production,nucleus_present,0.6609999999999999,18.02319562,9450,Core,0.957205910247278,663.0,11.05,10-15
180605,PBS4_180605_501_A01,Production,nucleus_present,0.581,8.062777464,6881,I1,0.6871554613623421,612.0,10.2,10-15
180605,P9S4_180605_403_A01,Production,nucleus_present,0.601,9.328275074,6891,I1,0.937953512275366,535.0,8.916666666666666,5-10
180605,P9S4_180605_401_A01,Production,nucleus_present,0.68,19.76838845,9546,Core,0.9981131022127808,531.0,8.85,5-10
180605,P2S4_180605_053_A01,Production,nucleus_present,0.614,11.65694093,7750,I1,0.7871637450399142,1131.0,18.85,15-20
180605,PBS4_180605_504_A01,Production,nucleus_present,0.541,16.21867347,8575,I2,0.803175224040441,676.0,11.266666666666667,10-15
180605,P8S4_180605_352_A01,Production,nucleus_present,0.6829999999999999,14.70387666,9315,Core,0.8902820854511749,579.0,9.65,5-10
180605,P8S4_180605_356_A01,Production,nucleus_present,0.68,14.51723312,8685,Core,0.8771715060977731,490.0,8.166666666666666,5-10
180605,P8S4_180605_354_A01,Production,nucleus_present,0.68,13.90009007,9364,Core,1.04594261664233,589.0,9.816666666666666,5-10
180605,P9S4_180605_404_A01,Production,nucleus_present,0.628,14.25668181,8566,Core,0.902044392180203,420.0,7.0,5-10
180605,PAS4_180605_451_A01,Production,nucleus_present,0.64,12.16134415,7562,Core,0.9705263962652059,523.0,8.716666666666667,5-10
180605,PAS4_180605_453_A01,Production,nucleus_present,0.642,15.26915259,8562,PoorQ,1.2958898602609998,507.0,8.45,5-10
180605,P8S4_180605_357_A01,Production,nucleus_present,0.757,19.57836591,10321,Core,0.8304720521413991,677.0,11.283333333333333,10-15
180605,P1S4_180605_003_A01,Production,nucleus_present,0.518,20.62694807,9458,I1,0.668765953924489,454.0,7.566666666666666,5-10
180605,PBS4_180605_505_A01,Production,nucleus_absent,0.513,4.573622124,4974,PoorQ,0.506628989971055,710.0,11.833333333333334,10-15
180605,P2S4_180605_052_A01,Production,nucleus_present,0.649,11.72861959,7925,Core,0.9112527937254841,906.0,15.1,15-20
180605,PAS4_180605_454_A01,Production,nucleus_absent,0.518,6.366120071,3360,PoorQ,0.35719238388301094,768.0,12.8,10-15
180605,P1S4_180605_002_A01,Production,nucleus_present,0.597,4.9208123960000005,5163,Core,0.751834511276492,258.0,4.3,0-5
180605,P2S4_180605_054_A01,Production,nucleus_absent,0.569,6.454584287,4758,I1,0.635194222639248,1480.0,24.666666666666668,20-25
180605,PBS4_180605_502_A01,Production,nucleus_present,0.408,5.149806372,2871,PoorQ,0.39346255803862296,704.0,11.733333333333333,10-15
180605,P2S4_180605_051_A01,Production,nucleus_absent,0.594,20.25213882,10977,PoorQ,0.57347320094131,924.0,15.4,15-20
180605,P8S4_180605_353_A01,Production,nucleus_present,0.741,25.89180852,11523,I2,0.867774664645213,639.0,10.65,10-15
180605,P8S4_180605_355_A01,Production,nucleus_present,0.544,13.99128768,7539,Core,0.937526934806948,478.0,7.966666666666667,5-10
180605,PAS4_180605_452_A01,Production,nucleus_absent,0.511,3.8461735910000003,3749,PoorQ,0.48614906914390205,618.0,10.3,10-15
180606,PXS4_180606_556_A01,Production,nucleus_absent,0.33399999999999996,6.82304556,3241,PoorQ,0.28629909337842796,7.0,0.11666666666666667,0-5
180606,PXS4_180606_153_A01,Production,nucleus_absent,0.375,1.9030238519999998,2219,PoorQ,0.22572772081171502,8.0,0.13333333333333333,0-5
180606,P8S4_180606_352_A01,Production,nucleus_present,0.491,16.14391816,8256,I1,0.8087159243723241,837.0,13.95,10-15
180606,PXS4_180606_608_A01,Production,nucleus_present,0.368,6.507513488,3865,PoorQ,0.7219176299285149,8.0,0.13333333333333333,0-5
180606,P2S4_180606_051_A01,Production,nucleus_present,0.575,17.73887204,9558,I1,0.9016708954882858,711.0,11.85,10-15
180606,PXS4_180606_602_A01,Production,nucleus_present,0.37799999999999995,2.780772792,2133,PoorQ,0.238197014713839,18.0,0.3,0-5
180606,PXS4_180606_555_A01,Production,nucleus_absent,0.341,6.483925714,4360,PoorQ,0.26317714557247895,15.0,0.25,0-5
180606,PAS4_180606_451_A01,Production,nucleus_absent,0.424,3.448409542,3344,I1,0.6145287244808121,986.0,16.433333333333334,15-20
180606,PXS4_180606_605_A01,Production,nucleus_absent,0.382,5.296663797,4686,PoorQ,0.40409483290642106,15.0,0.25,0-5
180606,PXS4_180606_162_A01,Production,nucleus_absent,0.568,2.031881941,2575,PoorQ,0.23011089422759498,7.0,0.11666666666666667,0-5
180606,P2S4_180606_052_A01,Production,nucleus_absent,0.653,35.19027121,10445,I1,0.9489238544581609,741.0,12.35,10-15
180606,P9S4_180606_404_A01,Production,nucleus_present,0.679,13.49255442,8052,I2,0.817098166733496,1323.0,22.05,20-25
180606,PXS4_180606_152_A01,Production,nucleus_absent,0.366,4.769817476,3694,PoorQ,0.36341607253511204,12.0,0.2,0-5
180606,P9S4_180606_402_A01,Production,nucleus_present,0.7140000000000001,18.57288257,9362,I1,0.934684592599351,725.0,12.083333333333334,10-15
180606,P8S4_180606_355_A01,Production,nucleus_present,0.5820000000000001,25.69757297,10705,Core,0.976800693359282,613.0,10.216666666666667,10-15
180606,PXS4_180606_158_A01,Production,nucleus_present,0.349,4.820823878000001,3063,PoorQ,0.2010975316127,8.0,0.13333333333333333,0-5
180606,PXS4_180606_155_A01,Production,nucleus_absent,0.284,4.387084904,4782,I2,0.49869460951135597,7.0,0.11666666666666667,0-5
180606,PXS4_180606_604_A01,Production,nucleus_present,0.318,4.132600194,2323,PoorQ,0.283725092376413,7.0,0.11666666666666667,0-5
180606,P9S4_180606_405_A01,Production,nucleus_present,0.62,21.44546605,9747,Core,1.03964775485578,695.0,11.583333333333334,10-15
180606,PXS4_180606_601_A01,Production,nucleus_absent,0.327,4.793384823,2533,PoorQ,0.289007098140933,102.0,1.7,0-5
180606,PAS4_180606_453_A01,Production,nucleus_present,0.62,8.317949203,6797,I1,0.583396941267297,814.0,13.566666666666666,10-15
180606,PXS4_180606_557_A01,Production,nucleus_absent,0.405,10.70753506,3042,PoorQ,0.286473470254369,9.0,0.15,0-5
180606,PXS4_180606_551_A01,Production,nucleus_present,0.563,8.51647848,7710,PoorQ,0.660890055069802,43.0,0.7166666666666667,0-5
180606,PAS4_180606_454_A01,Production,nucleus_present,0.456,3.04463054,2311,PoorQ,0.13743748416153,744.0,12.4,10-15
180606,PXS4_180606_157_A01,Production,nucleus_present,0.389,2.717168845,3038,PoorQ,0.37690858910561703,10.0,0.16666666666666666,0-5
180606,P9S4_180606_403_A01,Production,nucleus_present,0.603,20.186549600000003,9104,I2,0.9971807039384181,885.0,14.75,10-15
180606,PXS4_180606_160_A01,Production,nucleus_present,0.287,4.86931584,3389,PoorQ,0.407138979565116,9.0,0.15,0-5
180606,P8S4_180606_354_A01,Production,nucleus_absent,0.47700000000000004,6.376912376,5325,PoorQ,0.46029117218582005,570.0,9.5,5-10
180606,PAS4_180606_452_A01,Production,nucleus_absent,0.29100000000000004,7.961207793,3649,PoorQ,0.307817006183062,816.0,13.6,10-15
180606,P8S4_180606_351_A01,Production,nucleus_present,0.687,18.11025977,8810,I2,1.08691826476628,658.0,10.966666666666667,10-15
180606,PXS4_180606_607_A01,Production,nucleus_absent,0.32799999999999996,6.9273530029999995,3256,PoorQ,0.48531107840727294,9.0,0.15,0-5
180606,P2S4_180606_053_A01,Production,nucleus_present,0.5720000000000001,14.15017883,8286,I1,0.8269588053309391,649.0,10.816666666666666,10-15
180606,P9S4_180606_401_A01,Production,nucleus_present,0.5429999999999999,18.15036594,8723,I2,0.8048066279762159,701.0,11.683333333333334,10-15
180606,PXS4_180606_606_A01,Production,nucleus_present,0.48,5.957597684,5206,PoorQ,0.6542822881270861,8.0,0.13333333333333333,0-5
180606,PAS4_180606_455_A01,Production,nucleus_absent,0.623,8.250472664,7368,Core,0.6751685622558969,609.0,10.15,10-15
180606,PXS4_180606_553_A01,Production,nucleus_present,0.545,18.14837909,9345,I2,0.90566574890728,10.0,0.16666666666666666,0-5
180606,PXS4_180606_159_A01,Production,nucleus_absent,0.41100000000000003,10.72503826,8472,Core,0.7719593324432791,11.0,0.18333333333333332,0-5
180606,P8S4_180606_353_A01,Production,nucleus_present,0.647,22.87728443,9250,I1,1.0037193094465,501.0,8.35,5-10
180606,PXS4_180606_552_A01,Production,nucleus_present,0.519,12.52841731,7641,I1,0.80802797896544,7.0,0.11666666666666667,0-5
180606,PXS4_180606_151_A01,Production,nucleus_present,0.42700000000000005,3.98110365,3783,PoorQ,0.5417347039609111,165.0,2.75,0-5
180606,PXS4_180606_156_A01,Production,nucleus_absent,0.40700000000000003,5.3368169839999995,3890,PoorQ,0.41937886275795505,9.0,0.15,0-5
180608,PBS4_180608_504_A01,Production,nucleus_present,0.643,21.83903123,9689,Core,1.01814009852063,408.0,6.8,5-10
180608,PBS4_180608_501_A01,Production,nucleus_present,0.6609999999999999,15.55789337,8370,I2,0.993822161450187,635.0,10.583333333333334,10-15
180608,PBS4_180608_502_A01,Production,nucleus_absent,0.622,13.3363446,7353,Core,0.6744259946106501,545.0,9.083333333333334,5-10
180608,P8S4_180608_357_A01,Production,nucleus_present,0.539,9.629462889,6317,I1,0.92707318010029,599.0,9.983333333333333,5-10
180608,P8S4_180608_359_A01,Production,nucleus_present,0.517,16.87368038,8614,Core,0.800992918861196,599.0,9.983333333333333,5-10
180608,P8S4_180608_352_A01,Production,nucleus_present,0.6940000000000001,23.18420244,9320,Core,1.06739703356504,540.0,9.0,5-10
180608,P8S4_180608_355_A01,Production,nucleus_present,0.662,22.05864633,9341,Core,0.925107644743434,558.0,9.3,5-10
180608,PBS4_180608_505_A01,Production,nucleus_present,0.48700000000000004,13.97955922,8910,Core,0.899903044199503,269.0,4.483333333333333,0-5
180608,PBS4_180608_503_A01,Production,nucleus_present,0.537,23.79483787,11746,Core,0.9270774654782091,735.0,12.25,10-15
180608,P8S4_180608_353_A01,Production,nucleus_present,0.695,22.57361389,9483,Core,0.9158621903775841,616.0,10.266666666666667,10-15
180608,P8S4_180608_358_A01,Production,nucleus_present,0.648,20.00485198,8832,Core,0.943651947834602,493.0,8.216666666666667,5-10
180608,P8S4_180608_354_A01,Production,nucleus_present,0.645,30.85449191,11374,I2,0.8729958818881599,653.0,10.883333333333333,10-15
180608,P8S4_180608_356_A01,Production,nucleus_present,0.524,13.65267341,8963,I3,1.02752819803672,469.0,7.816666666666666,5-10
180608,PBS4_180608_507_A01,Production,nucleus_present,0.679,33.31296073,10799,Core,0.9220831738052622,692.0,11.533333333333333,10-15
180608,P8S4_180608_360_A01,Production,nucleus_present,0.5579999999999999,30.52947842,10551,PoorQ,0.7970023660373421,624.0,10.4,10-15
180608,PBS4_180608_506_A01,Production,nucleus_absent,0.505,6.456381052999999,4269,PoorQ,0.506775698598509,400.0,6.666666666666667,5-10
180608,P8S4_180608_351_A01,Production,nucleus_present,0.622,24.45069081,9154,Core,1.06330719504835,875.0,14.583333333333334,10-15
180611,P9S4_180611_402_A01,Production,nucleus_present,0.6559999999999999,8.257831584,6329,Core,0.9397307213493059,667.0,11.116666666666667,10-15
180611,PAS4_180611_452_A01,Production,nucleus_present,0.633,16.58785676,9015,Core,0.683024910312668,797.0,13.283333333333333,10-15
180611,P8S4_180611_354_A01,Production,nucleus_present,0.633,10.90723284,7885,Core,0.834040941597832,486.0,8.1,5-10
180611,P8S4_180611_355_A01,Production,nucleus_present,0.66,16.50016999,9290,Core,0.8273482082075221,788.0,13.133333333333333,10-15
180611,P9S4_180611_404_A01,Production,nucleus_present,0.6940000000000001,14.48857832,9014,Core,0.883583352330461,663.0,11.05,10-15
180611,PAS4_180611_451_A01,Production,nucleus_absent,0.376,12.34819835,5084,PoorQ,0.49539211206943495,473.0,7.883333333333334,5-10
180611,P1S4_180611_001_A01,Production,nucleus_absent,0.532,4.06480989,4493,PoorQ,0.0575862683637967,401.0,6.683333333333334,5-10
180611,P9S4_180611_403_A01,Production,nucleus_present,0.644,10.30296233,6909,I1,1.08106936002485,339.0,5.65,5-10
180611,P8S4_180611_353_A01,Production,nucleus_present,0.624,16.44965676,9505,Core,1.04533203737084,531.0,8.85,5-10
180611,P1S4_180611_002_A01,Production,nucleus_present,0.34,3.423111647,4718,PoorQ,0.610479625599573,752.0,12.533333333333333,10-15
180611,P9S4_180611_401_A01,Production,nucleus_present,0.688,22.257976899999996,9508,I1,0.9685189331149879,547.0,9.116666666666667,5-10
180611,P8S4_180611_352_A01,Production,nucleus_present,0.37200000000000005,7.860964318,6620,I2,0.9369462511197441,523.0,8.716666666666667,5-10
180611,P8S4_180611_351_A01,Production,nucleus_present,0.632,20.63469127,9014,I1,0.9774838189379541,392.0,6.533333333333333,5-10
180612,PAS4_180612_452_A01,Production,nucleus_present,0.508,6.929819052,6209,I1,0.43213709837518,579.0,9.65,5-10
180612,P2S4_180612_053_A01,Production,nucleus_present,0.547,25.54806168,9459,I2,0.714229208322501,777.0,12.95,10-15
180612,P8S4_180612_354_A01,Production,nucleus_present,0.579,11.76054242,7952,Core,0.9653512713854641,682.0,11.366666666666667,10-15
180612,P8S4_180612_356_A01,Production,nucleus_present,0.76,21.51425741,9952,Core,1.33560855425674,744.0,12.4,10-15
180612,P9S4_180612_407_A01,Production,nucleus_present,0.718,25.09988814,11580,I1,0.9618463000894449,510.0,8.5,5-10
180612,P8S4_180612_355_A01,Production,nucleus_present,0.722,14.18993385,9399,I2,0.9623366012781601,861.0,14.35,10-15
180612,PBS4_180612_501_A01,Production,nucleus_present,0.598,9.592538472000001,6995,Core,0.731081313275121,700.0,11.666666666666666,10-15
180612,P8S4_180612_359_A01,Production,nucleus_present,0.38799999999999996,12.29758248,7504,Core,0.8515116386092609,453.0,7.55,5-10
180612,P8S4_180612_352_A01,Production,nucleus_present,0.535,12.48076809,8425,I2,0.7479663751328229,710.0,11.833333333333334,10-15
180612,PBS4_180612_502_A01,Production,nucleus_absent,0.7609999999999999,43.75913857,10898,Core,1.1267862564557198,859.0,14.316666666666666,10-15
180612,P8S4_180612_351_A01,Production,nucleus_present,0.579,19.38760697,10396,Core,0.784088964548587,741.0,12.35,10-15
180612,P2S4_180612_052_A01,Production,nucleus_present,0.488,23.18471707,9563,Core,0.798833167611214,920.0,15.333333333333334,15-20
180612,P9S4_180612_404_A01,Production,nucleus_present,0.691,11.94239507,8064,Core,1.05665035779154,655.0,10.916666666666666,10-15
180612,P8S4_180612_357_A01,Production,nucleus_absent,0.7509999999999999,5.400633022,4823,PoorQ,0.502827786745399,553.0,9.216666666666667,5-10
180612,PAS4_180612_455_A01,Production,nucleus_present,0.5670000000000001,8.728825073,8135,Core,0.709691401992272,951.0,15.85,15-20
180612,P9S4_180612_408_A01,Production,nucleus_present,0.77,29.84056606,11048,PoorQ,0.810410149757245,649.0,10.816666666666666,10-15
180612,PBS4_180612_504_A01,Production,nucleus_absent,0.588,20.69551013,9884,Core,0.9518817635025141,700.0,11.666666666666666,10-15
180612,P9S4_180612_402_A01,Production,nucleus_present,0.695,11.19900354,8140,PoorQ,0.835437044339797,540.0,9.0,5-10
180612,PAS4_180612_454_A01,Production,nucleus_present,0.9009999999999999,19.5706098,11293,I1,1.10566866654589,893.0,14.883333333333333,10-15
180612,P9S4_180612_403_A01,Production,nucleus_absent,0.527,9.696045708,6017,PoorQ,0.47654983214306196,553.0,9.216666666666667,5-10
180612,P8S4_180612_353_A01,Production,nucleus_present,0.545,7.9590977579999995,6026,Core,0.6457450414058079,611.0,10.183333333333334,10-15
180612,PAS4_180612_451_A01,Production,nucleus_present,0.525,11.57263596,8591,Core,0.7338118817571129,501.0,8.35,5-10
180612,P9S4_180612_406_A01,Production,nucleus_present,0.899,10.93511703,8194,Core,0.917802809758177,569.0,9.483333333333333,5-10
180612,P9S4_180612_405_A01,Production,nucleus_present,0.7879999999999999,24.17309884,9697,Core,1.0845022551714598,685.0,11.416666666666666,10-15
180612,P2S4_180612_051_A01,Production,nucleus_absent,0.633,14.04739068,7435,Core,0.5799213034807479,1046.0,17.433333333333334,15-20
180612,P8S4_180612_358_A01,Production,nucleus_present,0.41600000000000004,5.630802281,2909,PoorQ,0.262794038306649,598.0,9.966666666666667,5-10
180612,P9S4_180612_401_A01,Production,nucleus_present,0.629,7.246371186,7567,Core,0.8398128274572231,666.0,11.1,10-15
180612,P9S4_180612_410_A01,Production,nucleus_present,0.602,26.50928064,9904,PoorQ,0.870815114414386,707.0,11.783333333333333,10-15
180612,PAS4_180612_453_A01,Production,nucleus_present,0.6709999999999999,10.41371337,9055,Core,0.841555778570079,882.0,14.7,10-15
180612,PBS4_180612_503_A01,Production,nucleus_present,0.52,27.39189905,8016,PoorQ,0.658154452770301,832.0,13.866666666666667,10-15
