cell_name_label,cell_specimen_project_label,sample_id,topLeaf_label,subclass_label,broad_class_label,Tree_call_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
Sst-IRES-Cre;Ai14-405115.03.01.02,mIVSCC-MET,P1S4_180731_001_A01,122_DG,DG,Glutamatergic,PoorQ,0.149721325,False
Vip-IRES-Cre;Ai14-407231.04.01.01,mIVSCC-MET,P1S4_180814_001_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.166760767,False
Glt25d2-Cre_NF107;Ai14-442296.03.01.02,mIVSCC-MET,P1S4_190214_001_A01,262_L6 Car3,L6 Car3,Glutamatergic,PoorQ,0.165074769,False
Sst-IRES-Cre;Ai14-449981.03.01.04,mIVSCC-MET,P1S4_190321_001_A01,334_L6 CT L6b ENT,L6 CT L6b ENT,Glutamatergic,PoorQ,0.45170022200000004,True
Sst-IRES-Cre;Ai14-454977.04.01.01,mIVSCC-MET,P1S4_190408_001_A01,323_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.169235312,False
Chrna2-Cre_OE25;Pvalb-T2A-FlpO;Ai65-457299.03.01.01,mIVSCC-MET,P1S4_190415_004_A01,260_L6 Car3,L6 Car3,Glutamatergic,PoorQ,0.265561339,False
Sncg-IRES2-FlpO-neo;Ai65F-451119.04.01.03,mIVSCC-MET,P1S4_190426_002_A01,125_DG,DG,Glutamatergic,PoorQ,0.444655864,True
Pvalb-IRES-Cre;Ai14-468417.04.02.03,mIVSCC-MET,P1S4_190614_001_A01,255_L5 ET RSP-ACA,L5 ET CTX,Glutamatergic,PoorQ,0.12719952199999998,False
Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470550.05.01.01,mIVSCC-MET,P1S4_190617_006_A01,354_L6b RHP,L6b RHP,Glutamatergic,PoorQ,0.17965599899999998,False
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-470677.04.01.01,mIVSCC-MET,P1S4_190624_005_A01,322_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.163120809,False
Sst-IRES-Cre;Ai14-471296.04.01.01,mIVSCC-MET,P1S4_190628_001_A01,135_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.21334117600000002,False
Slc17a7-IRES2-Cre;Ai14-470695.04.01.01,mIVSCC-MET,P1S4_190628_009_A01,323_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.18855756399999998,False
Vip-IRES-Cre;Ai14-472419.04.01.02,mIVSCC-MET,P1S4_190701_008_A01,124_DG,DG,Glutamatergic,PoorQ,0.197716946,False
Gad2-IRES-Cre;Ai14-471961.06.01.01,mIVSCC-MET,P1S4_190703_001_A01,255_L5 ET RSP-ACA,L5 ET CTX,Glutamatergic,PoorQ,0.214520856,False
Gad2-IRES-Cre;Ai14-473098.04.01.01,mIVSCC-MET,P1S4_190708_001_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.411363865,True
Gad2-IRES-Cre;Ai14-473098.04.01.02,mIVSCC-MET,P1S4_190708_002_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.288353604,False
Gad2-IRES-Cre;Ai14-473603.04.01.01,mIVSCC-MET,P1S4_190709_004_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.265924905,False
Slc32a1-IRES-Cre;Ai14-476127.04.01.04,mIVSCC-MET,P1S4_190722_003_A01,332_L6 CT L6b ENT,L6 CT L6b ENT,Glutamatergic,PoorQ,0.296812878,False
Gad2-IRES-Cre;Ai14-476322.04.01.02,mIVSCC-MET,P1S4_190722_005_A01,343_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.14340062,False
Gad2-IRES-Cre;Ai14-476325.04.01.03,mIVSCC-MET,P1S4_190726_005_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.249464233,False
Slc17a6-IRES-Cre;Ai14-478316.03.01.03,mIVSCC-MET,P1S4_190801_003_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.30730465,False
Slc17a7-IRES2-Cre;Ai14-479513.04.01.01,mIVSCC-MET,P1S4_190808_002_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.37245895100000004,False
Slc17a7-IRES2-Cre;Ai14-479511.04.01.01,mIVSCC-MET,P1S4_190808_004_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.42477572799999996,True
Sncg-IRES2-FlpO-neo;Ai65F-481160.04.01.01,mIVSCC-MET,P1S4_190815_001_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.915906801,True
Rbp4-Cre_KL100;Ai14-487123.04.01.03,mIVSCC-MET,P1S4_190919_006_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.229220135,False
Sncg-IRES2-FlpO-neo;Ai65F-487897.11.01.01,mIVSCC-METx,P1S4_190924_004_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.18944073399999997,False
Sncg-IRES2-FlpO-neo;Ai65F-491926.08.01.01,mIVSCC-METx,P1S4_191018_001_A01,122_DG,DG,Glutamatergic,PoorQ,0.131793258,False
Chat-IRES-Cre;Ai14-256727.04.01.01,T301x,P2S4_160711_390_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.36786282200000003,False
Rbp4-Cre_KL100;Ai14-280171.05.02.03,T301x,P2S4_161031_053_A01,262_L6 Car3,L6 Car3,Glutamatergic,PoorQ,0.166880593,False
Sst-IRES-Cre;Ai14-313562.04.02.04,T301x,P2S4_170419_056_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.28825345399999996,False
Gad2-IRES-Cre;Ai14-313294.04.02.02,T301x,P2S4_170421_055_A01,319_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.39038847600000004,False
Scnn1a-Tg3-Cre;Ai14-315865.04.02.03,T301,P2S4_170424_053_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.41257714100000004,True
Rorb-IRES2-Cre;Ai14-315898.04.02.01,T301x,P2S4_170424_056_A01,139_L2 IT ENTl,L2 IT ENTl,Glutamatergic,PoorQ,0.253195915,False
Rorb-IRES2-Cre;Ai14-315897.04.02.05,T301x,P2S4_170425_055_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.315133077,False
Scnn1a-Tg3-Cre;Ai14-315863.03.02.01,T301x,P2S4_170426_051_A01,246_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.191120602,False
Rorb-IRES2-Cre;Ai14-315894.04.02.02,T301x,P2S4_170427_052_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.118517494,False
Rorb-IRES2-Cre;Ai14-315894.04.02.03,T301x,P2S4_170427_053_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.502326472,True
Rorb-IRES2-Cre;Ai14-315894.05.02.01,T301x,P2S4_170427_055_A01,167_L2/3 IT ENTl,L2/3 IT ENTl,Glutamatergic,PoorQ,0.294583224,False
Rorb-IRES2-Cre;Ai14-315894.05.02.02,T301x,P2S4_170427_056_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.36627471899999997,False
Vip-IRES-Cre;Ai14-331293.04.02.03,T301x,P2S4_170705_059_A01,122_DG,DG,Glutamatergic,PoorQ,0.292151843,False
Rbp4-Cre_KL100;Ai14-335442.03.02.01,T301x,P2S4_170718_053_A01,309_L5 NP CTX,L5 NP CTX,Glutamatergic,PoorQ,0.14481474800000002,False
Rbp4-Cre_KL100;Ai14-335442.03.02.02,T301x,P2S4_170718_054_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.509140665,True
Glt25d2-Cre_NF107;Ai14-335723.04.02.03,T301,P2S4_170719_053_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.298385022,False
Vip-IRES-Cre;Ai14-351462.04.01.03,T301x,P2S4_170927_053_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.33802296299999995,False
Scnn1a-Tg3-Cre;Ai14-353198.04.02.02,mIVSCC-MET,P2S4_171010_052_A01,246_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.180294235,False
Sim1-Cre_KJ18;Ai14-350522.03.01.02,mIVSCC-MET,P2S4_171011_052_A01,243_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.20958791300000001,False
Nr5a1-Cre;Ai14-355060.03.02.01,mIVSCC-MET,P2S4_171018_056_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.347283467,False
Rorb-IRES2-Cre;Ai14-355893.03.01.01,mIVSCC-MET,P2S4_171023_053_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.28112782,False
Rorb-IRES2-Cre;Ai14-355893.03.01.02,mIVSCC-MET,P2S4_171023_054_A01,213_L5 IT TPE-ENT,L5 IT TPE-ENT,Glutamatergic,PoorQ,0.37540829,False
Rorb-IRES2-Cre;Ai14-355894.05.01.01,mIVSCC-MET,P2S4_171025_051_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.29959863,False
Tlx3-Cre_PL56;Ai14-353876.03.02.02,mIVSCC-MET,P2S4_171101_052_A01,120_DG,DG,Glutamatergic,PoorQ,0.354799053,False
Sst-IRES-Cre;Ai14-357930.03.02.01,mIVSCC-MET,P2S4_171108_051_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.22468083,False
Ctgf-T2A-dgCre;Ai14-358530.0.03.01.02,mIVSCC-MET,P2S4_171113_056_A01,343_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.25216134100000004,False
Slc17a8-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-363788.04.01.01,mIVSCC-MET,P2S4_171215_051_A01,246_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.143682496,False
Chat-IRES-Cre-neo;Ai14-364381.03.02.01,mIVSCC-MET,P2S4_171222_051_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.14520470300000002,False
Chrna2-Cre_OE25;Ai14-367169.04.01.01,mIVSCC-MET,P2S4_180108_053_A01,318_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.342207398,False
Chrna2-Cre_OE25;Ai14-367171.04.02.01,mIVSCC-MET,P2S4_180110_051_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.135401467,False
Chat-IRES-Cre-neo;Ai14-373623.04.01.02,mIVSCC-MET,P2S4_180205_056_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.269067727,False
Ndnf-IRES2-dgCre;Ai14-379873.05.01.01,mIVSCC-MET,P2S4_180312_051_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.173444493,False
Ndnf-IRES2-dgCre;Ai14-379873.05.01.02,mIVSCC-MET,P2S4_180312_052_A01,121_DG,DG,Glutamatergic,PoorQ,0.18869881600000002,False
Rbp4-Cre_KL100;Ai14-383389.04.01.03,mIVSCC-MET,P2S4_180409_053_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.168723285,False
Vip-IRES-Cre;Ai14-383085.03.02.01,mIVSCC-MET,P2S4_180410_051_A01,124_DG,DG,Glutamatergic,PoorQ,0.273779292,False
Vip-IRES-Cre;Ai14-388042.03.02.02,mIVSCC-MET,P2S4_180507_054_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.198586703,False
Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-402758.03.02.01,mIVSCC-MET,P2S4_180724_051_A01,247_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.179775188,False
Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-403169.03.01.04,mIVSCC-MET,P2S4_180725_054_A01,332_L6 CT L6b ENT,L6 CT L6b ENT,Glutamatergic,PoorQ,0.30251158300000003,False
Gad2-IRES-Cre;Ai14-471960.04.01.02,mIVSCC-MET,P2S4_190702_052_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.206875521,False
Rorb-IRES2-Cre;Ai14-318659.02.01.01,T301x,P6S4_170510_251_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,PoorQ,0.463447644,True
Vipr2-IRES2-Cre;Ai14-359786.03.01.01,mIVSCC-MET,P6S4_171206_254_A01,348_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.11563022699999999,False
Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-356189.02.02,mIVSCC-METx,P7S4_171027_302_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.20949611199999998,False
Gad2-IRES-Cre;Ai14-326031.04.02.01,T301x,P8S4_170612_351_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.23931403,False
Slc32a1-IRES-Cre;Ai14-327667.04.02.04,T301x,P8S4_170628_354_A01,122_DG,DG,Glutamatergic,PoorQ,0.256611213,False
Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-332117.04.02.02,T301x,P8S4_170707_352_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.30226146,False
Rbp4-Cre_KL100;Ai14-335445.04.02.01,T301x,P8S4_170720_353_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.390677989,False
Rbp4-Cre_KL100;Ai14-335445.04.02.04,T301x,P8S4_170720_356_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.30721144699999997,False
Scnn1a-Tg3-Cre;Ai14-346622.05.02.01,T301x,P8S4_170901_353_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.32483058800000003,False
Sst-IRES-Cre;Ai14-346782.05.02.02,T301x,P8S4_170913_352_A01,247_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.277491337,False
Rorb-IRES2-Cre;Ai14-349010.04.02.02,T301x,P8S4_170926_355_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.19053872800000002,False
Scnn1a-Tg3-Cre;Ai14-349315.05.02.01,T301x,P8S4_170926_357_A01,213_L5 IT TPE-ENT,L5 IT TPE-ENT,Glutamatergic,PoorQ,0.323140952,False
Slc32a1-IRES-Cre;Ai14-348998.04.02.01,T301x,P8S4_170929_351_A01,351_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.157469682,False
Nr5a1-Cre;Ai14-350881.04.02.02,mIVSCC-MET,P8S4_171004_356_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.16991514,False
Oxtr-T2A-Cre;Ai14-351473.04.02.01,mIVSCC-MET,P8S4_171006_351_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.227940432,False
Scnn1a-Tg3-Cre;Ai14-353198.03.02.01,mIVSCC-MET,P8S4_171010_351_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.155509045,False
Scnn1a-Tg3-Cre;Ai14-353198.03.02.02,mIVSCC-MET,P8S4_171010_352_A01,318_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.127678651,False
Sim1-Cre_KJ18;Ai14-350522.03.02.01,mIVSCC-MET,P8S4_171011_352_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.280409333,False
Rbp4-Cre_KL100;Ai14-357010.05.01.02,mIVSCC-MET,P8S4_171030_355_A01,208_L5 IT CTX,L5 IT CTX,Glutamatergic,PoorQ,0.26312865,False
Rorb-IRES2-Cre;Ai14-357463.06.02.01,mIVSCC-MET,P8S4_171101_355_A01,318_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.118533166,False
Rbp4-Cre_KL100;Ai14-357013.05.02.01,mIVSCC-MET,P8S4_171102_352_A01,321_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.432380317,True
Pvalb-IRES-Cre;Ai14-357944.04.02.01,mIVSCC-MET,P8S4_171106_353_A01,331_L6 CT L6b ENT,L6 CT L6b ENT,Glutamatergic,PoorQ,0.322545301,False
Scnn1a-Tg2-Cre;Ai14-358947.04.02.01,mIVSCC-MET,P8S4_171114_354_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.184739152,False
Cux2-CreERT2;Ai14-362878.04.02.01,mIVSCC-MET,P8S4_171207_353_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.240870702,False
Cux2-CreERT2;Ai14-362878.04.02.02,mIVSCC-MET,P8S4_171207_354_A01,309_L5 NP CTX,L5 NP CTX,Glutamatergic,PoorQ,0.275849167,False
Ntsr1-Cre_GN220;Ai14-361815.03.02.01,mIVSCC-MET,P8S4_171215_351_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.326120124,False
Chat-IRES-Cre-neo;Ai14-367631.04.02.01,mIVSCC-MET,P8S4_180109_351_A01,309_L5 NP CTX,L5 NP CTX,Glutamatergic,PoorQ,0.230974476,False
Vip-IRES-Cre;Ai14-366688.05.02.02,mIVSCC-MET,P8S4_180109_356_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.161465883,False
Chat-IRES-Cre-neo;Ai14-367632.04.02.01,mIVSCC-MET,P8S4_180111_351_A01,122_DG,DG,Glutamatergic,PoorQ,0.17564057600000002,False
Chrna2-Cre_OE25;Ai14-367172.05.02.01,mIVSCC-MET,P8S4_180112_353_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.170191285,False
Sst-IRES-Cre;Ai14-376837.04.02.03,mIVSCC-MET,P8S4_180302_356_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.11316158,False
Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378108.04.02.02,mIVSCC-MET,P8S4_180307_352_A01,337_L6 CT L6b ENT,L6 CT L6b ENT,Glutamatergic,PoorQ,0.110229385,False
Vip-IRES-Cre;Ai14-381890.04.02.01,mIVSCC-MET,P8S4_180328_352_A01,319_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.183273524,False
Sst-IRES-Cre;Ai14-382539.04.02.01,mIVSCC-MET,P8S4_180402_351_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.240140247,False
Rbp4-Cre_KL100;Ai14-382104.02.02.02,mIVSCC-MET,P8S4_180402_354_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.19992248399999998,False
Slc32a1-IRES-Cre;Ai14-384210.04.02.01,mIVSCC-MET,P8S4_180410_353_A01,124_DG,DG,Glutamatergic,PoorQ,0.282733041,False
Rbp4-Cre_KL100;Ai14-383392.04.02.01,mIVSCC-MET,P8S4_180410_354_A01,237_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.333198027,False
Rbp4-Cre_KL100;Ai14-383392.04.02.02,mIVSCC-MET,P8S4_180410_355_A01,236_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.232553538,False
Gad2-IRES-Cre;Ai14-383745.04.02.02,mIVSCC-MET,P8S4_180413_353_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.8081391990000001,True
Vip-IRES-Cre;Ai14-387600.04.01.01,mIVSCC-MET,P8S4_180430_357_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.585143347,True
Pvalb-IRES-Cre;Ai14-388062.04.02.02,mIVSCC-MET,P8S4_180501_356_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.244350397,False
Th-P2A-FlpO;Ai65F-397196.05.02.02,mIVSCC-MET,P8S4_180626_354_A01,319_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.235592103,False
Slc17a6-IRES-Cre;Ai14-407248.04.02.03,mIVSCC-MET,P8S4_180810_360_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,PoorQ,0.27166904399999997,False
Oxtr-T2A-Cre;Ai14-408755.04.01.03,mIVSCC-MET,P8S4_180820_357_A01,313_L5 NP SUB,L5 NP SUB,Glutamatergic,PoorQ,0.178991762,False
Slc17a7-IRES2-Cre;Ai14-470694.03.02.02,mIVSCC-MET,P8S4_190628_354_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.21238034100000003,False
Rbp4-Cre_KL100;Ai14-471971.05.02.01,mIVSCC-MET,P8S4_190702_355_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.34048940899999997,False
Slc32a1-IRES-Cre;Ai14-486249.04.02.02,mIVSCC-MET,P8S4_190919_352_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.09650537599999999,False
Esr2-IRES2-Cre;Ai14-494673.04.02.03,mIVSCC-MET,P8S4_191029_353_A01,243_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.475053344,True
Ctgf-T2A-dgCre;Ai14-495722.04.02.03,mIVSCC-MET,P8S4_191107_352_A01,133_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.712115285,True
Slc17a7-IRES2-Cre;Ai14-499062.03.02.02,mIVSCC-MET,P8S4_191126_352_A01,338_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.118793831,False
Sncg-IRES2-FlpO-neo;Ai65F-500418.04.02.01,mIVSCC-MET,P8S4_191210_351_A01,164_L2/3 IT ENTl,L2/3 IT ENTl,Glutamatergic,PoorQ,0.32798516899999997,False
Rbp4-Cre_KL100;Ai14-502253.07.06.01,mIVSCC-MET,P8S4_191219_351_A01,325_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.33841078700000005,False
Esr2-IRES2-Cre;Ai14-506385.04.02.02,mIVSCC-MET,P8S4_200116_355_A01,258_L6 Car3,L6 Car3,Glutamatergic,PoorQ,0.263337958,False
Chrna2-Cre_OE25;Ai14-347064.03.02.01,T301x,P9S4_170919_402_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.25366389,False
Oxtr-T2A-Cre;Ai14-347159.03.02.01,T301x,P9S4_170922_401_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.20122153199999998,False
Rorb-IRES2-Cre;Ai14-349007.05.02.01,T301x,P9S4_170922_409_A01,309_L5 NP CTX,L5 NP CTX,Glutamatergic,PoorQ,0.13737776699999998,False
Rorb-IRES2-Cre;Ai14-349007.05.02.03,T301x,P9S4_170922_411_A01,255_L5 ET RSP-ACA,L5 ET CTX,Glutamatergic,PoorQ,0.255108324,False
Rorb-IRES2-Cre;Ai14-349010.03.02.02,T301x,P9S4_170926_405_A01,133_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.282542086,False
Scnn1a-Tg3-Cre;Ai14-349315.02.02.02,T301x,P9S4_170926_409_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.221545193,False
Scnn1a-Tg3-Cre;Ai14-349315.04.02.02,T301x,P9S4_170926_411_A01,354_L6b RHP,L6b RHP,Glutamatergic,PoorQ,0.16195222199999998,False
Scnn1a-Tg3-Cre;Ai14-349318.04.02.02,T301x,P9S4_170928_402_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.186549717,False
Gad2-IRES-Cre;Ai14-350672.04.01.04,mIVSCC-MET,P9S4_171002_406_A01,121_DG,DG,Glutamatergic,PoorQ,0.390260977,False
Chrna2-Cre_OE25;Ai14-351070.03.01.03,mIVSCC-MET,P9S4_171003_406_A01,122_DG,DG,Glutamatergic,PoorQ,0.19592374199999998,False
Nr5a1-Cre;Ai14-350880.04.01.01,mIVSCC-MET,P9S4_171003_410_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.24470328800000002,False
Oxtr-T2A-Cre;Ai14-351471.03.01.02,mIVSCC-MET,P9S4_171004_402_A01,246_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.2954388,False
Nr5a1-Cre;Ai14-350881.05.01.02,mIVSCC-MET,P9S4_171004_408_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.208809839,False
Gad2-IRES-Cre;Ai14-350676.04.01.02,mIVSCC-MET,P9S4_171005_402_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.322094897,False
Chrna2-Cre_OE25;Ai14-355016.03.01.02,mIVSCC-MET,P9S4_171016_406_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.151109856,False
Chrna2-Cre_OE25;Ai14-355477.05.01.02,mIVSCC-MET,P9S4_171020_403_A01,322_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.227934463,False
Slc32a1-IRES-Cre;Ai14-354957.03.01.02,mIVSCC-MET,P9S4_171023_402_A01,219_L6 IT CTX,L6 IT CTX,Glutamatergic,PoorQ,0.35793924200000005,False
Rorb-IRES2-Cre;Ai14-355893.05.02.01,mIVSCC-MET,P9S4_171023_407_A01,257_L5 PPP,L5 PPP,Glutamatergic,PoorQ,0.32202428,False
Slc32a1-IRES-Cre;Ai14-354958.03.01.02,mIVSCC-MET,P9S4_171024_405_A01,246_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.18296521100000002,False
Slc32a1-IRES-Cre;Ai14-354959.05.01.01,mIVSCC-MET,P9S4_171025_403_A01,319_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.306900014,False
Rorb-IRES2-Cre;Ai14-355888.04.01.01,mIVSCC-MET,P9S4_171027_401_A01,260_L6 Car3,L6 Car3,Glutamatergic,PoorQ,0.11598414900000001,False
Rorb-IRES2-Cre;Ai14-355888.04.01.02,mIVSCC-MET,P9S4_171027_402_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.23004541899999997,False
Rbp4-Cre_KL100;Ai14-357010.04.01.01,mIVSCC-MET,P9S4_171030_401_A01,319_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.181810378,False
Tlx3-Cre_PL56;Ai14-353877.03.01.01,mIVSCC-MET,P9S4_171103_401_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.23359301300000002,False
Sst-IRES-Cre;Ai14-357932.04.01.01,mIVSCC-MET,P9S4_171110_401_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.17972777199999998,False
Chrna2-Cre_OE25;Ai14-363000.04.01.02,mIVSCC-MET,P9S4_171204_402_A01,318_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.20423684600000003,False
Cux2-CreERT2;Ai14-362884.03.01.01,mIVSCC-MET,P9S4_171206_401_A01,255_L5 ET RSP-ACA,L5 ET CTX,Glutamatergic,PoorQ,0.493573683,True
Chrna2-Cre_OE25;Ai14-362995.04.01.01,mIVSCC-MET,P9S4_171208_401_A01,235_L3 RSP-ACA,L3 RSP-ACA,Glutamatergic,PoorQ,0.277703023,False
Chrna2-Cre_OE25;Ai14-362806.04.01.01,mIVSCC-MET,P9S4_171211_401_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.160822668,False
Chrna2-Cre_OE25;Ai14-362806.04.01.02,mIVSCC-MET,P9S4_171211_402_A01,317_L6 CT SUB,L6 CT SUB,Glutamatergic,PoorQ,0.27172921899999997,False
